instrument,datetime,$close,$volume
SH600000,2012-06-25,5.1880445,84829650.0
SH600000,2012-06-26,5.1944895,62038668.0
SH600000,2012-06-27,5.1880445,41841724.0
SH600000,2012-06-28,5.1622663,44805964.0
SH600000,2012-06-29,5.239604,79093860.0
SH600000,2012-07-02,5.2138243,67794410.0
SH600000,2012-07-03,5.2138243,62191388.0
SH600000,2012-07-04,5.233158,61371370.0
SH600000,2012-07-05,5.200934,52190940.0
SH600000,2012-07-06,5.1364865,179675840.0
SH600000,2012-07-09,4.9431434,165305040.0
SH600000,2012-07-10,4.962478,69963270.0
SH600000,2012-07-11,4.9689226,50313052.0
SH600000,2012-07-12,4.9431434,156575360.0
SH600000,2012-07-13,4.9818134,70137990.0
SH600000,2012-07-16,4.9173646,72283176.0
SH600000,2012-07-17,4.956033,46897284.0
SH600000,2012-07-18,4.9431434,73906340.0
SH600000,2012-07-19,4.956033,120011270.0
SH600000,2012-07-20,4.9044747,86186870.0
SH600000,2012-07-23,4.8013587,100084000.0
SH600000,2012-07-24,4.807803,75083140.0
SH600000,2012-07-25,4.77558,73827910.0
SH600000,2012-07-26,4.7691345,47093170.0
SH600000,2012-07-27,4.8271375,90772420.0
SH600000,2012-07-30,4.8722506,96423030.0
SH600000,2012-07-31,4.9366984,108799660.0
SH600000,2012-08-01,4.930253,96622230.0
SH600000,2012-08-02,4.9947014,117062536.0
SH600000,2012-08-03,4.988257,68342750.0
SH600000,2012-08-06,4.975368,72013500.0
SH600000,2012-08-07,4.956033,54171816.0
SH600000,2012-08-08,4.9818134,83511280.0
SH600000,2012-08-09,4.9947014,50413376.0
SH600000,2012-08-10,5.026925,72590540.0
SH600000,2012-08-13,4.9947014,73364960.0
SH600000,2012-08-14,5.026925,61668068.0
SH600000,2012-08-15,4.8851404,138957870.0
SH600000,2012-08-16,4.8529167,63043760.0
SH600000,2012-08-17,4.8658056,51704920.0
SH600000,2012-08-20,4.846472,41953690.0
SH600000,2012-08-21,4.840028,56276480.0
SH600000,2012-08-22,4.846472,54814084.0
SH600000,2012-08-23,4.846472,56427720.0
SH600000,2012-08-24,4.8271375,57354376.0
SH600000,2012-08-27,4.7691345,62584810.0
SH600000,2012-08-28,4.89803,84973840.0
SH600000,2012-08-29,4.8658056,59613308.0
SH600000,2012-08-30,4.9044747,69520190.0
SH600000,2012-08-31,4.9044747,57806668.0
SH600000,2012-09-03,4.8851404,85950730.0
SH600000,2012-09-04,4.807803,68833070.0
SH600000,2012-09-05,4.717577,113480900.0
SH600000,2012-09-06,4.756245,59536964.0
SH600000,2012-09-07,4.89803,226496510.0
SH600000,2012-09-10,4.8722506,98993384.0
SH600000,2012-09-11,4.8271375,79104970.0
SH600000,2012-09-12,4.8206935,63926788.0
SH600000,2012-09-13,4.8013587,44374736.0
SH600000,2012-09-14,4.846472,93958260.0
SH600000,2012-09-17,4.77558,61283412.0
SH600000,2012-09-18,4.736911,45861132.0
SH600000,2012-09-19,4.7304664,54798270.0
SH600000,2012-09-20,4.659574,74590720.0
SH600000,2012-09-21,4.646684,58249760.0
SH600000,2012-09-24,4.6209054,68707770.0
SH600000,2012-09-25,4.6144595,36507764.0
SH600000,2012-09-26,4.5822353,43980212.0
SH600000,2012-09-27,4.717577,115698664.0
SH600000,2012-09-28,4.756245,97645130.0
SH600000,2012-10-08,4.717577,50156216.0
SH600000,2012-10-09,4.8013587,75441064.0
SH600000,2012-10-10,4.794914,42123044.0
SH600000,2012-10-11,4.77558,45873260.0
SH600000,2012-10-12,4.8013587,58890784.0
SH600000,2012-10-15,4.77558,34523052.0
SH600000,2012-10-16,4.807803,68198670.0
SH600000,2012-10-17,4.8658056,81707240.0
SH600000,2012-10-18,4.910919,79750376.0
SH600000,2012-10-19,4.8851404,62353670.0
SH600000,2012-10-22,4.930253,57100296.0
SH600000,2012-10-23,4.8786955,49946170.0
SH600000,2012-10-24,4.8915854,43955764.0
SH600000,2012-10-25,4.8529167,46250624.0
SH600000,2012-10-26,4.807803,76978936.0
SH600000,2012-10-29,4.8142476,43720410.0
SH600000,2012-10-30,4.8206935,57539410.0
SH600000,2012-10-31,4.840028,56497064.0
SH600000,2012-11-01,4.9238095,88761976.0
SH600000,2012-11-02,4.9495883,73838850.0
SH600000,2012-11-05,4.9818134,88403350.0
SH600000,2012-11-06,4.9495883,65443890.0
SH600000,2012-11-07,4.956033,40643440.0
SH600000,2012-11-08,4.8593616,59997670.0
SH600000,2012-11-09,4.8529167,41772210.0
SH600000,2012-11-12,4.9173646,67722260.0
SH600000,2012-11-13,4.8271375,58483976.0
SH600000,2012-11-14,4.833582,33861864.0
SH600000,2012-11-15,4.7820244,45339052.0
SH600000,2012-11-16,4.7433558,51617490.0
SH600000,2012-11-19,4.7498007,38457976.0
SH600000,2012-11-20,4.736911,31425428.0
SH600000,2012-11-21,4.8142476,44931932.0
SH600000,2012-11-22,4.794914,35353970.0
SH600000,2012-11-23,4.840028,55579616.0
SH600000,2012-11-26,4.8142476,43705908.0
SH600000,2012-11-27,4.807803,63349804.0
SH600000,2012-11-28,4.794914,65136108.0
SH600000,2012-11-29,4.77558,60947640.0
SH600000,2012-11-30,4.807803,60238372.0
SH600000,2012-12-03,4.736911,83430720.0
SH600000,2012-12-04,4.7884693,54268470.0
SH600000,2012-12-05,5.0784845,352226300.0
SH600000,2012-12-06,5.084929,178648500.0
SH600000,2012-12-07,5.3233857,355713120.0
SH600000,2012-12-10,5.368499,333998820.0
SH600000,2012-12-11,5.336275,178331620.0
SH600000,2012-12-12,5.413612,270183070.0
SH600000,2012-12-13,5.34272,192550510.0
SH600000,2012-12-14,5.7358513,534377600.0
SH600000,2012-12-17,5.8454127,395332600.0
SH600000,2012-12-18,5.8905253,364450530.0
SH600000,2012-12-19,5.832523,274129950.0
SH600000,2012-12-20,5.8389673,232360060.0
SH600000,2012-12-21,5.7809644,202986220.0
SH600000,2012-12-24,5.858302,208917580.0
SH600000,2012-12-25,6.0903134,363436480.0
SH600000,2012-12-26,6.096759,148978030.0
SH600000,2012-12-27,6.0516443,198374530.0
SH600000,2012-12-28,6.1805415,185576350.0
SH600000,2012-12-31,6.393218,307926300.0
SH600000,2013-01-04,6.4576664,405656860.0
SH600000,2013-01-07,6.6510096,385119500.0
SH600000,2013-01-08,6.5221148,240273900.0
SH600000,2013-01-09,6.5350027,272943800.0
SH600000,2013-01-10,6.470556,188100830.0
SH600000,2013-01-11,6.3287706,266180590.0
SH600000,2013-01-14,6.6703444,354759900.0
SH600000,2013-01-15,6.657454,207980830.0
SH600000,2013-01-16,6.5221148,243129980.0
SH600000,2013-01-17,6.4641113,181033460.0
SH600000,2013-01-18,6.547893,201516130.0
SH600000,2013-01-21,6.702568,276432960.0
SH600000,2013-01-22,6.754126,375842430.0
SH600000,2013-01-23,6.8314633,242007580.0
SH600000,2013-01-24,6.8379083,496852670.0
SH600000,2013-01-25,6.8701324,139208540.0
SH600000,2013-01-28,7.20526,408220800.0
SH600000,2013-01-29,7.2825975,296468500.0
SH600000,2013-01-30,7.243928,267148830.0
SH600000,2013-01-31,7.3986044,281075940.0
SH600000,2013-02-01,7.7015076,346260540.0
SH600000,2013-02-04,7.778846,421334200.0
SH600000,2013-02-05,7.6499496,274555200.0
SH600000,2013-02-06,7.7337327,207529570.0
SH600000,2013-02-07,7.366379,489068320.0
SH600000,2013-02-08,7.3083763,303974700.0
SH600000,2013-02-18,7.256819,184726080.0
SH600000,2013-02-19,7.1537023,177764500.0
SH600000,2013-02-20,6.9668036,410445600.0
SH600000,2013-02-21,6.586562,451204580.0
SH600000,2013-02-22,6.5350027,222236480.0
SH600000,2013-02-25,6.6510096,180416720.0
SH600000,2013-02-26,6.657454,370210940.0
SH600000,2013-02-27,6.696123,246425490.0
SH600000,2013-02-28,7.1279216,348590000.0
SH600000,2013-03-01,7.1988153,346340770.0
SH600000,2013-03-04,6.696123,404982240.0
SH600000,2013-03-05,7.1343675,362476060.0
SH600000,2013-03-06,7.1601467,319067070.0
SH600000,2013-03-07,6.93458,297225400.0
SH600000,2013-03-08,6.9023566,159891440.0
SH600000,2013-03-11,6.7476816,145980560.0
SH600000,2013-03-12,6.6316743,205280400.0
SH600000,2013-03-13,6.605896,164108750.0
SH600000,2013-03-14,6.7347913,253568700.0
SH600000,2013-03-15,6.7734604,332516200.0
SH600000,2013-03-18,6.754126,221271380.0
SH600000,2013-03-19,6.8636875,177617040.0
SH600000,2013-03-20,7.2117047,393649440.0
SH600000,2013-03-21,7.1537023,299883000.0
SH600000,2013-03-22,7.1279216,190579970.0
SH600000,2013-03-25,7.1150327,138128260.0
SH600000,2013-03-26,6.8959107,196014940.0
SH600000,2013-03-27,6.93458,176599870.0
SH600000,2013-03-28,6.4576664,462497730.0
SH600000,2013-03-29,6.5285587,203310020.0
SH600000,2013-04-01,6.4770007,118005816.0
SH600000,2013-04-02,6.4641113,129843960.0
SH600000,2013-04-03,6.483446,137732880.0
SH600000,2013-04-08,6.393218,138870670.0
SH600000,2013-04-09,6.470556,102108420.0
SH600000,2013-04-10,6.4447765,84699350.0
SH600000,2013-04-11,6.4576664,67192010.0
SH600000,2013-04-12,6.406107,64908836.0
SH600000,2013-04-15,6.335215,117558180.0
SH600000,2013-04-16,6.2772126,195933400.0
SH600000,2013-04-17,6.1805415,133873570.0
SH600000,2013-04-18,6.2063193,160474050.0
SH600000,2013-04-19,6.5350027,277240100.0
SH600000,2013-04-22,6.586562,191385570.0
SH600000,2013-04-23,6.3416595,168860480.0
SH600000,2013-04-24,6.4641113,162930450.0
SH600000,2013-04-25,6.3867726,115318710.0
SH600000,2013-04-26,6.367438,81936800.0
SH600000,2013-05-02,6.3287706,125167740.0
SH600000,2013-05-03,6.451222,169708700.0
SH600000,2013-05-06,6.5285587,136335650.0
SH600000,2013-05-07,6.483446,93247520.0
SH600000,2013-05-08,6.4770007,111956584.0
SH600000,2013-05-09,6.425442,100340680.0
SH600000,2013-05-10,6.4641113,97950640.0
SH600000,2013-05-13,6.4576664,103951310.0
SH600000,2013-05-14,6.425442,104500210.0
SH600000,2013-05-15,6.4383316,73355380.0
SH600000,2013-05-16,6.541448,173236880.0
SH600000,2013-05-17,6.599451,190782640.0
SH600000,2013-05-20,6.7090135,243377170.0
SH600000,2013-05-21,6.6638994,142402510.0
SH600000,2013-05-22,6.676789,110488984.0
SH600000,2013-05-23,6.541448,127986970.0
SH600000,2013-05-24,6.573672,98111980.0
SH600000,2013-05-27,6.6316743,107912190.0
SH600000,2013-05-28,6.799239,172817630.0
SH600000,2013-05-29,6.779905,141911860.0
SH600000,2013-05-30,6.792794,138802020.0
SH600000,2013-05-31,6.7476816,158074670.0
SH600000,2013-06-03,6.693263,122294760.0
SH600000,2013-06-04,6.6252427,88450010.0
SH600000,2013-06-05,6.5640244,82924070.0
SH600000,2013-06-06,6.4279814,106463624.0
SH600000,2013-06-07,6.3599606,106355550.0
SH600000,2013-06-13,6.1354923,187913010.0
SH600000,2013-06-14,6.1354923,113980540.0
SH600000,2013-06-17,6.128691,76504570.0
SH600000,2013-06-18,6.1695027,59332932.0
SH600000,2013-06-19,6.0470653,78071190.0
SH600000,2013-06-20,5.7273655,202248640.0
SH600000,2013-06-21,5.632137,216760480.0
SH600000,2013-06-24,5.1151776,367500350.0
SH600000,2013-06-25,5.3056364,362536960.0
SH600000,2013-06-26,5.2852297,192277360.0
SH600000,2013-06-27,5.360053,184977150.0
SH600000,2013-06-28,5.632137,231919540.0
SH600000,2013-07-01,5.557313,126471370.0
SH600000,2013-07-02,5.5437083,123520100.0
SH600000,2013-07-03,5.468887,102454130.0
SH600000,2013-07-04,5.523303,126129450.0
SH600000,2013-07-05,5.5165005,86391500.0
SH600000,2013-07-08,5.3804593,94055650.0
SH600000,2013-07-09,5.3872614,60223372.0
SH600000,2013-07-10,5.5165005,89427010.0
SH600000,2013-07-11,6.026659,403040960.0
SH600000,2013-07-12,5.7749805,238472540.0
SH600000,2013-07-15,5.8225946,152674850.0
SH600000,2013-07-16,5.8089905,115303350.0
SH600000,2013-07-17,5.7477717,116860580.0
SH600000,2013-07-18,5.577719,145608580.0
SH600000,2013-07-19,5.462085,112086390.0
SH600000,2013-07-22,5.4076667,140474400.0
SH600000,2013-07-23,5.5369062,170398200.0
SH600000,2013-07-24,5.441678,128505280.0
SH600000,2013-07-25,5.455282,91164280.0
SH600000,2013-07-26,5.4212713,62922504.0
SH600000,2013-07-29,5.2648234,124253600.0
SH600000,2013-07-30,5.3328443,101303496.0
SH600000,2013-07-31,5.3464484,73999840.0
SH600000,2013-08-01,5.4348755,86678230.0
SH600000,2013-08-02,5.4280734,84925496.0
SH600000,2013-08-05,5.48249,77999640.0
SH600000,2013-08-06,5.462085,121724930.0
SH600000,2013-08-07,5.4484797,100968740.0
SH600000,2013-08-08,5.4348755,80286040.0
SH600000,2013-08-09,5.4484797,81568330.0
SH600000,2013-08-12,5.6525435,209877660.0
SH600000,2013-08-13,5.7273655,174464670.0
SH600000,2013-08-14,5.6525435,179214800.0
SH600000,2013-08-15,5.591324,98697150.0
SH600000,2013-08-16,5.6525435,389163140.0
SH600000,2013-08-19,5.7477717,183332820.0
SH600000,2013-08-20,5.7885847,225821020.0
SH600000,2013-08-21,5.7477717,96635224.0
SH600000,2013-08-22,5.7409697,88688056.0
SH600000,2013-08-23,5.7273655,172784980.0
SH600000,2013-08-26,5.9450326,237750430.0
SH600000,2013-08-27,6.087878,330299420.0
SH600000,2013-08-28,6.121888,358087970.0
SH600000,2013-08-29,6.067472,215370220.0
SH600000,2013-08-30,6.1150856,189858130.0
SH600000,2013-09-02,6.101482,207637250.0
SH600000,2013-09-03,6.183107,206382880.0
SH600000,2013-09-04,6.2171164,209420780.0
SH600000,2013-09-05,6.210315,137522880.0
SH600000,2013-09-06,6.5096073,442532740.0
SH600000,2013-09-09,7.162608,852956350.0
SH600000,2013-09-10,7.7543907,182711700.0
SH600000,2013-09-11,7.6659627,887301400.0
SH600000,2013-09-12,8.332569,1531185800.0
SH600000,2013-09-13,8.101298,972709570.0
SH600000,2013-09-16,7.8156095,1028349440.0
SH600000,2013-09-17,7.366671,752323700.0
SH600000,2013-09-18,7.4823065,588306940.0
SH600000,2013-09-23,7.604745,666897340.0
SH600000,2013-09-24,7.3530674,701108160.0
SH600000,2013-09-25,7.3326607,564746560.0
SH600000,2013-09-26,6.917733,659346370.0
SH600000,2013-09-27,6.9653482,358392960.0
SH600000,2013-09-30,6.8633165,377105600.0
SH600000,2013-10-08,6.958546,379947700.0
SH600000,2013-10-09,6.9857545,358735230.0
SH600000,2013-10-10,6.7884936,366394300.0
SH600000,2013-10-11,7.176213,649742600.0
SH600000,2013-10-14,6.999358,402830600.0
SH600000,2013-10-15,6.876921,312144830.0
SH600000,2013-10-16,6.740878,319493920.0
SH600000,2013-10-17,6.67966,213542130.0
SH600000,2013-10-18,6.7204714,190896670.0
SH600000,2013-10-21,6.8837233,311449380.0
SH600000,2013-10-22,6.754482,229357840.0
SH600000,2013-10-23,6.815703,382989400.0
SH600000,2013-10-24,6.7884936,249927860.0
SH600000,2013-10-25,6.8497124,377125220.0
SH600000,2013-10-28,6.9041295,241246320.0
SH600000,2013-10-29,7.1285973,726561300.0
SH600000,2013-10-30,7.2034216,442754340.0
SH600000,2013-10-31,7.0265665,311135700.0
SH600000,2013-11-01,7.0877852,241186290.0
SH600000,2013-11-04,7.0061607,204034670.0
SH600000,2013-11-05,6.9381394,253651940.0
SH600000,2013-11-06,6.8225036,222029400.0
SH600000,2013-11-07,6.836108,169041710.0
SH600000,2013-11-08,6.7884936,162286370.0
SH600000,2013-11-11,6.7816906,117256830.0
SH600000,2013-11-12,6.8837233,175909220.0
SH600000,2013-11-13,6.557221,306838430.0
SH600000,2013-11-14,6.455191,248615950.0
SH600000,2013-11-15,6.5844297,265454220.0
SH600000,2013-11-18,6.870119,340006750.0
SH600000,2013-11-19,6.7816906,188936750.0
SH600000,2013-11-20,6.836108,185217230.0
SH600000,2013-11-21,6.8497124,253364100.0
SH600000,2013-11-22,6.8429112,192759570.0
SH600000,2013-11-25,6.754482,142260600.0
SH600000,2013-11-26,6.734076,107110610.0
SH600000,2013-11-27,6.754482,197523090.0
SH600000,2013-11-28,6.7748885,179119740.0
SH600000,2013-11-29,6.7952952,165378340.0
SH600000,2013-12-02,7.0197644,601215400.0
SH600000,2013-12-03,6.9789524,263086060.0
SH600000,2013-12-04,7.074182,416494000.0
SH600000,2013-12-05,7.040171,221351500.0
SH600000,2013-12-06,6.951744,231890270.0
SH600000,2013-12-09,6.876921,163679490.0
SH600000,2013-12-10,6.8973274,131542560.0
SH600000,2013-12-11,6.754482,186966940.0
SH600000,2013-12-12,6.7204714,132075470.0
SH600000,2013-12-13,6.6864614,144256420.0
SH600000,2013-12-16,6.6252427,176125230.0
SH600000,2013-12-17,6.5912323,114856070.0
SH600000,2013-12-18,6.6048365,81139330.0
SH600000,2013-12-19,6.536816,104384710.0
SH600000,2013-12-20,6.366763,158177440.0
SH600000,2013-12-23,6.353159,92640320.0
SH600000,2013-12-24,6.353159,105559980.0
SH600000,2013-12-25,6.3055444,130846780.0
SH600000,2013-12-26,6.183107,121313530.0
SH600000,2013-12-27,6.285138,129448750.0
SH600000,2013-12-30,6.25793,103510344.0
SH600000,2013-12-31,6.4143777,157652900.0
SH600000,2014-01-02,6.3463573,102646320.0
SH600000,2014-01-03,6.2171164,129889310.0
SH600000,2014-01-06,6.2511272,172399310.0
SH600000,2014-01-07,6.2171164,106071624.0
SH600000,2014-01-08,6.25793,115557700.0
SH600000,2014-01-09,6.3191476,161680670.0
SH600000,2014-01-10,6.4007735,137281140.0
SH600000,2014-01-13,6.387169,96933864.0
SH600000,2014-01-14,6.393972,117184820.0
SH600000,2014-01-15,6.278336,114092216.0
SH600000,2014-01-16,6.244326,98800020.0
SH600000,2014-01-17,6.203513,97098710.0
SH600000,2014-01-20,6.1695027,61885010.0
SH600000,2014-01-21,6.230722,69972570.0
SH600000,2014-01-22,6.353159,134351600.0
SH600000,2014-01-23,6.2715344,92699930.0
SH600000,2014-01-24,6.278336,104022616.0
SH600000,2014-01-27,6.203513,102701624.0
SH600000,2014-01-28,6.2511272,84288136.0
SH600000,2014-01-29,6.3191476,104442530.0
SH600000,2014-01-30,6.237524,77195190.0
SH600000,2014-02-07,6.244326,75178150.0
SH600000,2014-02-10,6.3191476,134624820.0
SH600000,2014-02-11,6.4892,312245470.0
SH600000,2014-02-12,6.4619927,156494860.0
SH600000,2014-02-13,6.5300136,290741380.0
SH600000,2014-02-14,6.523212,118350580.0
SH600000,2014-02-17,6.4755974,158651460.0
SH600000,2014-02-18,6.2987423,194016980.0
SH600000,2014-02-19,6.455191,221592930.0
SH600000,2014-02-20,6.387169,212592350.0
SH600000,2014-02-21,6.3191476,120432150.0
SH600000,2014-02-24,6.128691,198863890.0
SH600000,2014-02-25,6.0062523,166107840.0
SH600000,2014-02-26,6.019857,117332990.0
SH600000,2014-02-27,6.081075,165472500.0
SH600000,2014-02-28,6.06067,110889100.0
SH600000,2014-03-03,6.019857,119654230.0
SH600000,2014-03-04,6.033461,166821840.0
SH600000,2014-03-05,5.9178257,98170100.0
SH600000,2014-03-06,5.9858456,154690030.0
SH600000,2014-03-07,5.938231,126426650.0
SH600000,2014-03-10,5.7409697,147507420.0
SH600000,2014-03-11,5.7545743,104555260.0
SH600000,2014-03-12,5.8225946,162403740.0
SH600000,2014-03-13,6.013054,291257020.0
SH600000,2014-03-14,6.1150856,264285020.0
SH600000,2014-03-17,,
SH600000,2014-03-18,6.0470653,246931660.0
SH600000,2014-03-19,6.1558976,137954830.0
SH600000,2014-03-20,6.1150856,244128720.0
SH600000,2014-03-21,6.727274,849341060.0
SH600000,2014-03-24,6.6660547,809953300.0
SH600000,2014-03-25,6.632045,331257280.0
SH600000,2014-03-26,6.516409,277347870.0
SH600000,2014-03-27,6.5912323,456011460.0
SH600000,2014-03-28,6.577628,346377860.0
SH600000,2014-03-31,6.6116385,173414130.0
SH600000,2014-04-01,6.618441,178095380.0
SH600000,2014-04-02,6.7612844,325615780.0
SH600000,2014-04-03,6.577628,297833300.0
SH600000,2014-04-04,6.618441,152467940.0
SH600000,2014-04-08,6.8973274,573276200.0
SH600000,2014-04-09,6.870119,245470930.0
SH600000,2014-04-10,6.958546,370141860.0
SH600000,2014-04-11,6.972151,276358530.0
SH600000,2014-04-14,6.8837233,196360930.0
SH600000,2014-04-15,6.7000656,258987970.0
SH600000,2014-04-16,6.734076,148138910.0
SH600000,2014-04-17,6.6388464,217401170.0
SH600000,2014-04-18,6.65245,169645420.0
SH600000,2014-04-21,6.6048365,193164400.0
SH600000,2014-04-22,6.734076,207629200.0
SH600000,2014-04-23,6.7204714,200555140.0
SH600000,2014-04-24,6.7136693,121006024.0
SH600000,2014-04-25,6.693263,265467420.0
SH600000,2014-04-28,6.577628,181451540.0
SH600000,2014-04-29,6.6660547,130023620.0
SH600000,2014-04-30,6.6456494,209580800.0
SH600000,2014-05-05,6.6252427,152172290.0
SH600000,2014-05-06,6.598034,86440430.0
SH600000,2014-05-07,6.5708256,82287540.0
SH600000,2014-05-08,6.632045,139994900.0
SH600000,2014-05-09,6.6388464,110009190.0
SH600000,2014-05-12,6.754482,190514160.0
SH600000,2014-05-13,6.734076,97297256.0
SH600000,2014-05-14,6.6728573,168117440.0
SH600000,2014-05-15,6.618441,103537060.0
SH600000,2014-05-16,6.632045,84006776.0
SH600000,2014-05-19,6.4755974,202005260.0
SH600000,2014-05-20,6.4960027,94173520.0
SH600000,2014-05-21,6.5300136,79825420.0
SH600000,2014-05-22,6.5300136,105391900.0
SH600000,2014-05-23,6.598034,69180630.0
SH600000,2014-05-26,6.6252427,79547464.0
SH600000,2014-05-27,6.5708256,109431170.0
SH600000,2014-05-28,6.5844297,135955570.0
SH600000,2014-05-29,6.543618,110640150.0
SH600000,2014-05-30,6.5096073,101581656.0
SH600000,2014-06-03,6.4892,103852210.0
SH600000,2014-06-04,6.4279814,126793840.0
SH600000,2014-06-05,6.543618,83063096.0
SH600000,2014-06-06,6.4687953,78543430.0
SH600000,2014-06-09,6.4892,85608470.0
SH600000,2014-06-10,6.55042,100346720.0
SH600000,2014-06-11,6.523212,68118400.0
SH600000,2014-06-12,6.4892,63094796.0
SH600000,2014-06-13,6.618441,190566030.0
SH600000,2014-06-16,6.6728573,174177680.0
SH600000,2014-06-17,6.618441,134248400.0
SH600000,2014-06-18,6.618441,97705140.0
SH600000,2014-06-19,6.557221,101301784.0
SH600000,2014-06-20,6.598034,84776400.0
SH600000,2014-06-23,6.5708256,126460330.0
SH600000,2014-06-24,6.6000295,114102824.0
SH600000,2014-06-25,6.556224,64098490.0
SH600000,2014-06-26,6.5635247,58968576.0
SH600000,2014-06-27,6.548923,58503932.0
SH600000,2014-06-30,6.6073303,72107496.0
SH600000,2014-07-01,6.6146307,58327600.0
SH600000,2014-07-02,6.6146307,56517264.0
SH600000,2014-07-03,6.6219325,88417960.0
SH600000,2014-07-04,6.6219325,64736980.0
SH600000,2014-07-07,6.6073303,58665780.0
SH600000,2014-07-08,6.6073303,72036100.0
SH600000,2014-07-09,6.5124183,103863176.0
SH600000,2014-07-10,6.5124183,59286788.0
SH600000,2014-07-11,6.52702,80073790.0
SH600000,2014-07-14,6.5708256,68747976.0
SH600000,2014-07-15,6.578127,78526590.0
SH600000,2014-07-16,6.585427,79110630.0
SH600000,2014-07-17,6.5635247,59000972.0
SH600000,2014-07-18,6.585427,82378104.0
SH600000,2014-07-21,6.556224,59437096.0
SH600000,2014-07-22,6.6146307,138594160.0
SH600000,2014-07-23,6.629233,130219090.0
SH600000,2014-07-24,6.804455,321887520.0
SH600000,2014-07-25,6.8555617,184169900.0
SH600000,2014-07-28,7.1256948,432626000.0
SH600000,2014-07-29,7.140297,278114900.0
SH600000,2014-07-30,7.0891895,250281220.0
SH600000,2014-07-31,7.154898,154780060.0
SH600000,2014-08-01,7.1256948,273001700.0
SH600000,2014-08-04,7.2425103,228740200.0
SH600000,2014-08-05,7.206005,160174500.0
SH600000,2014-08-06,7.1110935,184265920.0
SH600000,2014-08-07,6.9796777,193460860.0
SH600000,2014-08-08,6.9650755,165708960.0
SH600000,2014-08-11,7.081889,136835300.0
SH600000,2014-08-12,7.038084,110747980.0
SH600000,2014-08-13,7.0161815,133136260.0
SH600000,2014-08-14,7.0088806,140154510.0
SH600000,2014-08-15,7.0672874,114379920.0
SH600000,2014-08-18,7.096491,131643270.0
SH600000,2014-08-19,7.0891895,136689900.0
SH600000,2014-08-20,7.038084,96064010.0
SH600000,2014-08-21,6.935871,161701820.0
SH600000,2014-08-22,6.9650755,105309690.0
SH600000,2014-08-25,6.8920655,124088664.0
SH600000,2014-08-26,6.906667,116716310.0
SH600000,2014-08-27,6.8993664,74824530.0
SH600000,2014-08-28,6.833658,96274424.0
SH600000,2014-08-29,6.913969,73801140.0
SH600000,2014-09-01,6.9285707,93930750.0
SH600000,2014-09-02,7.0088806,176287040.0
SH600000,2014-09-03,7.0672874,176125950.0
SH600000,2014-09-04,7.0891895,135488740.0
SH600000,2014-09-05,7.1110935,173849250.0
SH600000,2014-09-09,7.081889,169658220.0
SH600000,2014-09-10,7.0015798,152939000.0
SH600000,2014-09-11,7.0088806,164038540.0
SH600000,2014-09-12,7.0088806,109981370.0
SH600000,2014-09-15,7.0088806,136208160.0
SH600000,2014-09-16,7.023483,305100670.0
SH600000,2014-09-17,6.9869776,159675060.0
SH600000,2014-09-18,7.1037917,299953900.0
SH600000,2014-09-19,7.191404,391738080.0
SH600000,2014-09-22,7.0161815,213051140.0
SH600000,2014-09-23,7.030783,120839800.0
SH600000,2014-09-24,7.1256948,209065940.0
SH600000,2014-09-25,7.0891895,187943950.0
SH600000,2014-09-26,7.096491,110394800.0
SH600000,2014-09-29,7.1256948,166777680.0
SH600000,2014-09-30,7.1183944,143945300.0
SH600000,2014-10-08,7.1841025,195488340.0
SH600000,2014-10-09,7.191404,179385950.0
SH600000,2014-10-10,7.176802,182210190.0
SH600000,2014-10-13,7.1037917,150434820.0
SH600000,2014-10-14,7.096491,115058020.0
SH600000,2014-10-15,7.147597,183432110.0
SH600000,2014-10-16,7.220607,405930940.0
SH600000,2014-10-17,7.191404,220547400.0
SH600000,2014-10-20,7.2279077,157129230.0
SH600000,2014-10-21,7.140297,144215620.0
SH600000,2014-10-22,7.140297,123288580.0
SH600000,2014-10-23,7.1183944,162193740.0
SH600000,2014-10-24,7.0672874,148354850.0
SH600000,2014-10-27,6.913969,190290420.0
SH600000,2014-10-28,7.0015798,138399100.0
SH600000,2014-10-29,7.081889,220589580.0
SH600000,2014-10-30,7.1621985,242134670.0
SH600000,2014-10-31,7.4469357,672606850.0
SH600000,2014-11-03,7.417733,340192300.0
SH600000,2014-11-04,7.3520246,223550850.0
SH600000,2014-11-05,7.293616,215810430.0
SH600000,2014-11-06,7.3228197,139520960.0
SH600000,2014-11-07,7.432335,557620400.0
SH600000,2014-11-10,7.702468,670295040.0
SH600000,2014-11-11,7.9726014,895420300.0
SH600000,2014-11-12,8.067514,371239000.0
SH600000,2014-11-13,7.9872036,508516860.0
SH600000,2014-11-14,7.9579997,271766300.0
SH600000,2014-11-17,7.8484855,293825860.0
SH600000,2014-11-18,7.6294594,349135400.0
SH600000,2014-11-19,7.6440616,199052540.0
SH600000,2014-11-20,7.71707,222441200.0
SH600000,2014-11-21,7.877689,287631870.0
SH600000,2014-11-24,7.928796,649301900.0
SH600000,2014-11-25,8.0894165,396511900.0
SH600000,2014-11-26,8.264638,619460900.0
SH600000,2014-11-27,8.3814535,602305540.0
SH600000,2014-11-28,9.053137,1139833700.0
SH600000,2014-12-01,8.877916,831772600.0
SH600000,2014-12-02,9.396282,807256000.0
